,transfus_yes,trans_loss,Accrete,AdmBishop,Admcervpos,Admconsistency,Admcontract,AdmDBP,Admefface,Admpresent,AdmSBP,Analgesia,Augment,BESTGA,breech,breech9,chorio,chorio9,CS_Breech,CS_Chorio,CS_Emerg,CS_Fforceps,CS_Finduct,CS_FTP,CS_FVBAC,CS_NRFHT,CS_Other,CS_Shoulder,Dehiscence,Delfetalpos,Delmode,Dilat_lst,eclamp,Episiotomy,FSE,GAmethod,HosEpiNurse,HosEpitype,Hyp_any,Hyp_calc,Hyp_clon,Hyp_hydr,Hyp_othr,Ind_Unkn,Induction,Inoxy_incrdose,intra_abruptio,intra_previa,Intrachorio,Intrafetdistress,Intrafever,IntraMgSO,Intratocolytix,IUPC,Lac_Cerv,Lac_Majoth,Lac_Majperi,Lac_Min,Lac_None,Lac_Other,M_pre,Malpresentation9,Meconium,Momseizure,MthInd_AROM,MthInd_Oxy,Operative,Presentdel,Prolapse,ROM,ROMmeth,SE_pre,Shoulder,spontlabor,TrialLabor,Urupture,vertex,Activeherpes,Admreason,Alcohol,Anteabruption,Anteanemia,Anteasthma,Antebleed3,AnteCHBP,Antechorio,Antefetaldth,Antefetdistress,AnteGBS,AnteGDM,Antehospital,AnteLGA,Anteprevia,AnteSGA,AnteSTD,Antesteroid,Antethrombo,Antethyroid,AnteUTI,ART,Cerclage,ChronicHBP,CPD,CS_Elect,CS_Fetanom,CS_Fetmac,CS_HIV,CS_HTNdis,CS_HxShoulder,CS_Mult,CS_UScar,depression_comb,Diabetes,DMControl,Druguse,Eclampsia,ECV,Education,gest_diab,gest_htn,GestHBP,GI_disease_comb,gi_disease9,Heart_disease_comb,high_Gravidity,high_height,HIV,HospElectCS,HospElectInd,Hostype,Hxanemia,Hxasthma,Hxcsection,Hxdepression,HxGIdis,Hxheartdis,Hxmacrosomia,HxnumCS,Hxpreterm,Hxrenaldis,Hxseizure,HxSTD,Hxstillbirth,Hxthyroid,Hyp_ace,Hyp_alpha,Hyp_beta,Hyp_meth,hypertyro,iatro_hypo,ImposedPE,Incompetence,Ind_anomaly,Ind_Chorio,Ind_elect,Ind_FComp,Ind_Fmacro,Ind_HTN,Ind_Hxfetal,Ind_HxMat,Ind_Mcond,Ind_Postdate,Ind_Still,Ind_Vbleed,Insurance,iufd9,Marital,momrace_new,MthInd_Mec,MthInd_Miso,MthInd_PGE2,no_TD,Oligo,other_TD,Parity,Polyhydramnios,PostHBP,pre_diab,pre_PROM,Preeclampsia,prelaborCD,prim_hypo,renal_disease_comb,renal_disease9,Rhincompat,Smoke,TD_nos,ThreatenedPB,threatpb9,UnspecHBP,uscar,version9,new_age,new_BMI,new_high_Age,new_high_BMI,Sitenum
Marital,0.162931,0.150849,0.018823,0.147670,0.109672,0.115994,0.184292,0.073522,0.121816,0.138326,0.064565,0.188860,0.100140,0.203393,0.036662,0.040207,0.062594,0.046328,0.015749,0.028520,0.007162,0.000000,0.049898,0.059700,0.000000,0.094360,0.020641,0.000000,0.000000,0.156414,0.069515,0.056493,0.038266,0.113642,0.027094,0.203350,0.247653,0.095261,0.064138,0.047401,0.000000,0.017627,0.000000,0.105585,0.063824,0.281335,0.079026,0.030132,0.052717,0.094617,0.104103,0.101223,0.231994,0.021481,0.000000,0.033426,0.030911,0.061557,0.040157,0.000000,0.000000,0.017540,0.073542,0.041050,0.171406,0.099398,0.041794,0.076750,0.013958,0.053049,0.050844,0.048562,0.034430,0.013879,0.037230,0.020935,0.054644,0.054459,0.120824,0.060742,0.039573,0.059953,0.030705,0.048761,0.076215,0.047589,0.083795,0.111885,0.013207,0.030804,0.044144,0.000000,0.035051,0.008994,0.154531,0.024901,0.013066,0.073342,0.074875,0.024595,0.014617,0.064239,0.000000,0.029004,0.015733,0.000000,0.033316,0.033809,0.000000,0.007659,0.039384,0.061356,0.031146,0.172326,0.131171,0.052861,0.023198,0.219408,0.040931,0.000000,0.022636,0.010742,0.000000,0.012689,0.082021,0.078187,0.041693,0.295337,0.177996,0.212966,0.115170,0.076716,0.044458,0.058003,0.014695,0.029621,0.043607,0.043772,0.062496,0.019990,0.012309,0.161297,0.050127,0.053201,0.000000,0.000000,0.049548,0.000000,0.000000,0.016149,0.052016,0.000000,0.015800,0.000000,0.172963,0.000000,0.022613,0.032215,0.013115,0.023706,0.026865,0.015861,0.033227,0.015378,0.246994,0.101650,1.000000,0.306783,0.036200,0.012378,0.052187,0.067573,0.014535,0.000000,0.098035,0.000000,0.066000,0.046130,0.067031,0.000000,0.089170,0.042761,0.016206,0.000000,0.020724,0.222468,0.057641,0.037078,0.029206,0.051155,0.047548,0.000000,0.264877,0.120325,0.205041,0.037494,0.315413
momrace_new,0.260599,0.248128,0.051118,0.167684,0.205178,0.210867,0.216572,0.072786,0.143238,0.105282,0.099190,0.214772,0.121930,0.175944,0.000000,0.023248,0.097235,0.075224,0.023425,0.047612,0.000000,0.000000,0.069201,0.032729,0.000000,0.135965,0.049659,0.000000,0.000000,0.161836,0.081126,0.068928,0.071618,0.133423,0.058697,0.253221,0.288071,0.189587,0.097665,0.072547,0.000000,0.032749,0.000000,0.175074,0.089305,0.307462,0.082040,0.044664,0.087008,0.135350,0.113567,0.138087,0.260540,0.029017,0.013434,0.040924,0.052981,0.093177,0.021987,0.053485,0.010935,0.016741,0.091115,0.045651,0.225450,0.114916,0.055596,0.041037,0.000000,0.067446,0.054843,0.084480,0.000000,0.074588,0.081168,0.005750,0.066801,0.032613,0.124601,0.042259,0.043231,0.047452,0.069676,0.032312,0.132877,0.064059,0.066429,0.173261,0.047861,0.051612,0.129495,0.025402,0.050260,0.013000,0.187466,0.050299,0.033632,0.074493,0.077797,0.000000,0.030760,0.157456,0.021591,0.093885,0.000000,0.029550,0.059368,0.047376,0.020988,0.016873,0.042526,0.065159,0.058803,0.182893,0.109040,0.027435,0.028315,0.260744,0.055129,0.036311,0.049048,0.025450,0.000000,0.021374,0.060483,0.149123,0.071436,0.385647,0.216794,0.355935,0.176133,0.069844,0.073566,0.064628,0.031278,0.027769,0.000000,0.052663,0.059559,0.037504,0.000000,0.183145,0.101684,0.055640,0.034404,0.000000,0.065210,0.016743,0.047650,0.009539,0.093221,0.038357,0.000000,0.026962,0.212367,0.017632,0.000000,0.042918,0.000000,0.000000,0.023361,0.000000,0.041701,0.000000,0.215131,0.050013,0.306783,1.000000,0.064074,0.030318,0.077919,0.074122,0.015642,0.000000,0.029456,0.000000,0.117157,0.052912,0.077189,0.016962,0.147945,0.055288,0.035270,0.000000,0.000000,0.055033,0.048373,0.047822,0.030963,0.078940,0.078049,0.000000,0.095293,0.112874,0.095107,0.067495,0.335510
MthInd_Mec,0.037422,0.035292,0.000000,0.213683,0.089291,0.140085,0.084477,0.021605,0.118551,0.053710,0.000000,0.099556,0.108098,0.000000,0.027338,0.024185,0.000000,0.007206,0.021735,0.000000,0.000000,0.013477,0.000000,0.057035,0.013477,0.000000,0.012387,0.030306,0.013477,0.072654,0.064901,0.167642,0.000000,0.035161,0.046083,0.055094,0.000000,0.052070,0.002605,0.000000,0.000000,0.000000,0.000000,0.019733,0.208413,0.098576,0.000000,0.015955,0.000000,0.000000,0.000000,0.023541,0.134173,0.094648,0.000000,0.004825,0.038306,0.000000,0.000000,0.000000,0.036037,0.015567,0.000000,0.000000,0.294454,0.229118,0.061684,0.010584,0.000000,0.018451,0.148646,0.000000,0.000000,0.166199,0.067341,0.000000,0.049641,0.000000,0.198995,0.031606,0.000000,0.034808,0.020333,0.000000,0.000000,0.000000,0.000000,0.014855,0.000000,0.021551,0.015804,0.000000,0.013279,0.038810,0.013157,0.000000,0.000000,0.000000,0.004125,0.000000,0.000000,0.000000,0.000000,0.022076,0.000000,0.000000,0.000000,0.000000,0.019098,0.000000,0.045727,0.000000,0.000000,0.114895,0.016781,0.000000,0.000000,0.058024,0.012544,0.089108,0.119219,0.015807,0.000000,0.000000,0.075308,0.000000,0.000000,0.095679,0.072228,0.092200,0.029152,0.008918,0.054295,0.000000,0.019624,0.000000,0.000000,0.089786,0.034396,0.000000,0.000000,0.000000,0.003691,0.000000,0.030306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006146,0.060932,0.098501,0.019362,0.135880,0.000000,0.006146,0.108354,0.156362,0.000000,0.001705,0.048386,0.000000,0.036200,0.064074,0.997776,0.501473,0.116108,0.000000,0.043617,0.000000,0.081602,0.000000,0.000000,0.000000,0.033385,0.067586,0.049638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010221,0.000000,0.000000,0.055434,0.000000,0.019871,0.034485,0.008431,0.019862,0.167905
MthInd_Miso,0.033628,0.034002,0.000000,0.219210,0.089346,0.114164,0.180528,0.111435,0.124930,0.060239,0.074891,0.101040,0.125169,0.047251,0.021756,0.022015,0.000000,0.016256,0.020475,0.000000,0.000000,0.009833,0.035867,0.040172,0.009833,0.026574,0.000000,0.025679,0.009833,0.077540,0.078545,0.174689,0.000000,0.036212,0.061503,0.071681,0.013770,0.061926,0.004503,0.000000,0.000000,0.000000,0.000000,0.032094,0.239801,0.108442,0.011262,0.019912,0.000000,0.054640,0.000000,0.019538,0.097034,0.123936,0.000000,0.000000,0.030487,0.010856,0.000000,0.000000,0.046881,0.000000,0.015631,0.000000,0.158479,0.143494,0.056289,0.050856,0.000000,0.000000,0.046188,0.014688,0.000000,0.191388,0.077882,0.000000,0.046282,0.000000,0.239370,0.028152,0.006791,0.031099,0.020910,0.011715,0.000000,0.000000,0.044135,0.000000,0.000000,0.000000,0.000000,0.000000,0.017095,0.023206,0.000000,0.008652,0.000000,0.006882,0.000000,0.000000,0.000000,0.028328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015360,0.000000,0.053798,0.007828,0.000000,0.026109,0.004503,0.000000,0.000000,0.100797,0.000000,0.097427,0.109407,0.038196,0.000000,0.000000,0.073849,0.014015,0.018604,0.060140,0.069763,0.000000,0.039513,0.012456,0.066603,0.012146,0.043382,0.000000,0.007906,0.077655,0.033554,0.000000,0.000000,0.000000,0.008583,0.005170,0.025679,0.000000,0.000000,0.000000,0.000000,0.000000,0.054262,0.000000,0.015265,0.000000,0.022502,0.092998,0.025422,0.168280,0.000000,0.000000,0.077177,0.170702,0.050807,0.000000,0.044867,0.050580,0.012378,0.030318,0.501473,0.998294,0.048561,0.000000,0.053580,0.000000,0.092630,0.000000,0.000000,0.000000,0.019819,0.074685,0.057653,0.009262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067863,0.000000,0.063230,0.047923,0.037641,0.000000,0.179708
MthInd_PGE2,0.040701,0.046223,0.000000,0.166016,0.093002,0.109577,0.135733,0.014639,0.143382,0.019703,0.000000,0.147103,0.142390,0.000000,0.034915,0.027914,0.021378,0.018539,0.029399,0.000000,0.000000,0.010574,0.000000,0.041679,0.010574,0.000000,0.017246,0.026565,0.010574,0.066758,0.078626,0.111381,0.000000,0.056859,0.023373,0.090735,0.044292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233154,0.106413,0.011001,0.019098,0.018832,0.000000,0.006052,0.000000,0.087209,0.055112,0.000000,0.010968,0.000000,0.015789,0.006313,0.000000,0.025744,0.014752,0.031525,0.000000,0.262019,0.221083,0.054992,0.043739,0.000000,0.014779,0.084503,0.000000,0.000000,0.186055,0.075654,0.000000,0.035226,0.000000,0.222238,0.000000,0.011076,0.007499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015096,0.000000,0.031055,0.000000,0.016317,0.044630,0.017987,0.000000,0.000000,0.002879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016091,0.000000,0.054108,0.000000,0.000000,0.088801,0.000000,0.000000,0.000000,0.059411,0.000000,0.053275,0.061292,0.008885,0.000000,0.000000,0.047885,0.006898,0.000000,0.077617,0.092482,0.079236,0.000000,0.000000,0.064413,0.000000,0.013218,0.000000,0.012007,0.075064,0.017458,0.000000,0.000000,0.010187,0.007754,0.022847,0.026565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034238,0.000000,0.123246,0.157844,0.060066,0.086484,0.000000,0.000000,0.066338,0.084457,0.000000,0.000000,0.036654,0.000000,0.052187,0.077919,0.116108,0.048561,0.998202,0.017162,0.064223,0.000000,0.037104,0.023555,0.011793,0.007421,0.033515,0.038879,0.055961,0.017248,0.000000,0.000000,0.000000,0.000000,0.009462,0.000000,0.000000,0.003156,0.065642,0.000000,0.020601,0.069283,0.000000,0.000000,0.138666
no_TD,0.037202,0.038537,0.000000,0.022950,0.022115,0.014236,0.065256,0.000000,0.045983,0.011537,0.007407,0.036967,0.058842,0.055387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006840,0.000000,0.004254,0.006840,0.000000,0.023185,0.022486,0.006840,0.032155,0.027976,0.028296,0.000000,0.000000,0.000000,0.041629,0.044172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015488,0.016278,0.059594,0.014980,0.000000,0.000000,0.000000,0.016438,0.000000,0.049758,0.020055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003196,0.000000,0.025839,0.000000,0.019365,0.012318,0.000000,0.071485,0.000000,0.000000,0.030485,0.000000,0.000000,0.013506,0.036413,0.000000,0.040800,0.000000,0.029737,0.000000,0.021281,0.000000,0.000000,0.022486,0.001760,0.006181,0.000000,0.000000,0.000000,0.037148,0.000000,0.000000,0.000000,0.000000,0.000000,0.022448,0.000000,0.860005,0.000000,0.000000,0.000000,0.010973,0.000000,0.000000,0.000000,0.000000,0.000000,0.007555,0.012637,0.000000,0.041798,0.003597,0.033840,0.059194,0.000000,0.000000,0.000000,0.064274,0.023924,0.015967,0.030507,0.000000,0.000000,0.009027,0.029429,0.020633,0.000000,0.052628,0.034235,0.028105,0.013620,0.000000,0.020689,0.009624,0.000000,0.000000,0.019519,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.776578,0.022486,0.000000,0.000000,0.000000,0.203714,0.183545,0.006042,0.000000,0.000000,0.000000,0.018970,0.000000,0.030684,0.013661,0.018278,0.000000,0.000000,0.000000,0.000000,0.000000,0.058345,0.000000,0.067573,0.074122,0.000000,0.000000,0.017162,0.998602,0.000000,0.197218,0.047403,0.000000,0.005597,0.048566,0.001236,0.012268,0.000000,0.643566,0.000000,0.000000,0.000000,0.017589,0.660026,0.026118,0.000000,0.000000,0.027352,0.000000,0.097210,0.056030,0.061589,0.000000,0.057567
Oligo,0.009342,0.007318,0.000000,0.076227,0.041778,0.033014,0.135945,0.030745,0.057534,0.015211,0.055421,0.102610,0.064435,0.177588,0.060395,0.053649,0.011499,0.000000,0.065851,0.000000,0.000000,0.011799,0.000000,0.038314,0.011799,0.075464,0.004175,0.028096,0.011799,0.039210,0.091656,0.093485,0.000000,0.016576,0.000000,0.017595,0.009711,0.000000,0.029700,0.000000,0.000000,0.000000,0.000000,0.000000,0.075618,0.020839,0.000000,0.000000,0.006757,0.050319,0.000000,0.025288,0.041904,0.038229,0.000000,0.000000,0.000000,0.036663,0.048349,0.000000,0.010231,0.000000,0.000000,0.000000,0.036091,0.051107,0.025480,0.061207,0.000000,0.000000,0.060412,0.000000,0.000000,0.086658,0.053615,0.000000,0.058679,0.000000,0.127177,0.012815,0.000000,0.010818,0.000000,0.033273,0.018089,0.000000,0.000000,0.053662,0.000000,0.023973,0.000000,0.000000,0.000000,0.166183,0.000000,0.029294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005688,0.009326,0.000000,0.000000,0.013083,0.017335,0.000000,0.000000,0.000000,0.019236,0.033562,0.015317,0.000000,0.000000,0.023080,0.017672,0.000000,0.000000,0.000000,0.000000,0.000000,0.030936,0.011233,0.000000,0.029098,0.049871,0.076670,0.035766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021666,0.014839,0.000000,0.000000,0.000000,0.000000,0.000000,0.028096,0.000000,0.024893,0.000000,0.000000,0.000000,0.000000,0.008157,0.000000,0.003629,0.053061,0.342768,0.000000,0.015445,0.000000,0.003629,0.029696,0.000000,0.000000,0.000000,0.025807,0.000000,0.014535,0.015642,0.043617,0.053580,0.064223,0.000000,0.998034,0.000000,0.037229,0.000000,0.000000,0.017060,0.014155,0.019489,0.020012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029575,0.000000,0.000000,0.000000,0.000000,0.000000,0.056471,0.000000,0.000000,0.084597
other_TD,0.000000,0.000000,0.013340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033374,0.035103,0.070889,0.013032,0.000000,0.070889,0.000000,0.000000,0.124333,0.070889,0.000000,0.000000,0.000000,0.024357,0.014740,0.000000,0.000000,0.000000,0.000000,0.000000,0.010012,0.000000,0.026076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015366,0.000000,0.000000,0.000000,0.000000,0.035103,0.000000,0.000000,0.000000,0.025186,0.000000,0.000000,0.000000,0.089021,0.017809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027036,0.006311,0.013980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008314,0.006435,0.000000,0.005920,0.000000,0.000000,0.006671,0.000000,0.000000,0.000000,0.000000,0.015005,0.152868,0.000000,0.017364,0.012147,0.000000,0.035103,0.011507,0.013340,0.012730,0.024357,0.000000,0.087370,0.024357,0.000000,0.041238,0.000000,0.000000,0.000000,0.035103,0.009029,0.016934,0.000000,0.000000,0.000000,0.000000,0.022856,0.000000,0.011808,0.000000,0.013980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043273,0.000000,0.004429,0.016283,0.000000,0.000000,0.005467,0.000000,0.000000,0.000000,0.102532,0.124333,0.000000,0.000000,0.030460,0.027036,0.030460,0.000000,0.012730,0.031838,0.054210,0.000000,0.000000,0.017809,0.000000,0.039347,0.054210,0.000000,0.000000,0.019257,0.049165,0.000000,0.011864,0.000000,0.000000,0.000000,0.000000,0.000000,0.197218,0.000000,0.968698,0.000000,0.010781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004429,0.039347,0.007141,0.000000,0.000000,0.000000,0.031838,0.006435,0.000000,0.025186,0.000000,0.000000,0.000000,0.000000,0.000000
Parity,0.061264,0.055815,0.059562,0.018413,0.023869,0.031496,0.000000,0.033209,0.078841,0.026658,0.076344,0.043281,0.048053,0.072559,0.025447,0.033818,0.084775,0.088120,0.039931,0.000000,0.210580,0.000000,0.059760,0.209308,0.000000,0.073474,0.000000,0.000000,0.000000,0.028962,0.221266,0.070832,0.000000,0.054596,0.120889,0.021569,0.047683,0.020136,0.048209,0.038043,0.000000,0.000000,0.000000,0.079494,0.034620,0.042594,0.058944,0.091756,0.079852,0.090120,0.140252,0.080895,0.036320,0.168296,0.000000,0.084050,0.137026,0.063872,0.132594,0.000000,0.060908,0.053463,0.032824,0.000000,0.081202,0.036412,0.032243,0.000000,0.123176,0.038139,0.055669,0.061607,0.000000,0.031736,0.168451,0.000000,0.064281,0.000000,0.059477,0.044082,0.028894,0.000000,0.022046,0.038645,0.048108,0.024516,0.000000,0.062735,0.019244,0.060579,0.041493,0.000000,0.082060,0.000000,0.030979,0.039163,0.000000,0.052004,0.000000,0.014692,0.016282,0.055711,0.000000,0.078255,0.000000,0.000000,0.000000,0.027166,0.015774,0.040462,0.266968,0.047202,0.044570,0.029219,0.089975,0.000000,0.030843,0.041233,0.076341,0.058611,0.052555,0.000000,0.000000,0.013031,0.684525,0.000000,0.000000,0.043357,0.045813,0.049963,0.030325,0.022796,0.350752,0.044012,0.000000,0.015105,0.160843,0.235547,0.267064,0.000000,0.044018,0.021478,0.110753,0.048309,0.000000,0.000000,0.048097,0.009450,0.050278,0.000000,0.055893,0.010926,0.000000,0.000000,0.164462,0.049899,0.000000,0.104984,0.003870,0.000000,0.020435,0.105177,0.000000,0.000000,0.044806,0.000000,0.098035,0.029456,0.081602,0.092630,0.037104,0.047403,0.037229,0.000000,1.000000,0.000000,0.043150,0.013383,0.042988,0.075584,0.132098,0.000000,0.000000,0.000000,0.000000,0.076157,0.059826,0.000000,0.000000,0.031419,0.346417,0.018673,0.204957,0.196783,0.206329,0.077880,0.039030
Polyhydramnios,0.011378,0.012068,0.000000,0.031493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115434,0.000000,0.000000,0.174126,0.008586,0.000000,0.000000,0.000000,0.000000,0.014663,0.015847,0.037667,0.000000,0.000000,0.037667,0.022938,0.000000,0.068114,0.037667,0.033481,0.027053,0.000000,0.007600,0.006096,0.000000,0.000000,0.011762,0.000000,0.000000,0.000000,0.000000,0.009146,0.000000,0.000000,0.008526,0.029704,0.000000,0.000000,0.000000,0.000000,0.000000,0.010569,0.014308,0.007186,0.000000,0.000000,0.000000,0.011142,0.001977,0.015847,0.000000,0.000000,0.019731,0.008366,0.000000,0.000000,0.000000,0.046531,0.000000,0.000000,0.025868,0.000000,0.000000,0.020162,0.021427,0.009948,0.021861,0.000000,0.031988,0.004300,0.000000,0.014870,0.009251,0.020875,0.000000,0.000000,0.034438,0.011182,0.000000,0.000000,0.015513,0.069047,0.000000,0.000000,0.000000,0.005549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015847,0.000000,0.025440,0.046191,0.007600,0.000000,0.047156,0.007600,0.022355,0.015940,0.000000,0.018277,0.000000,0.015847,0.000000,0.000000,0.012433,0.000000,0.000000,0.000000,0.006063,0.000000,0.022946,0.009418,0.000000,0.009650,0.025532,0.001985,0.034127,0.013836,0.014986,0.017902,0.000000,0.000000,0.019268,0.030227,0.000000,0.000000,0.007107,0.000000,0.000000,0.000000,0.068114,0.000000,0.000000,0.012587,0.009948,0.012587,0.000000,0.000000,0.013583,0.027846,0.008020,0.000000,0.057791,0.008566,0.018649,0.027846,0.000000,0.000000,0.000000,0.024795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023555,0.000000,0.000000,0.010781,0.000000,0.990335,0.000000,0.000000,0.000000,0.000000,0.009321,0.000000,0.000000,0.018649,0.000000,0.006581,0.000000,0.023360,0.013583,0.000000,0.022411,0.008366,0.016180,0.000000,0.016870,0.000000,0.034930
PostHBP,0.062790,0.064728,0.000000,0.076060,0.075505,0.078414,0.154103,0.260490,0.118634,0.115705,0.334543,0.147908,0.073629,0.313817,0.045147,0.011705,0.012271,0.009367,0.008066,0.000000,0.000000,0.017080,0.000000,0.007244,0.017080,0.085413,0.055692,0.035382,0.017080,0.079847,0.089087,0.076601,0.052861,0.035913,0.009854,0.168138,0.021691,0.021647,0.110135,0.035289,0.000000,0.000000,0.000000,0.005961,0.000000,0.161163,0.093647,0.013793,0.017201,0.084435,0.055659,0.351918,0.170593,0.019698,0.000000,0.000000,0.008430,0.027502,0.055688,0.000000,0.176566,0.013204,0.018328,0.036706,0.017472,0.000000,0.004693,0.055267,0.000000,0.009744,0.065521,0.162069,0.000000,0.061614,0.076712,0.000000,0.047369,0.000000,0.219941,0.000000,0.038597,0.004747,0.000000,0.055725,0.144870,0.000000,0.047395,0.014568,0.018729,0.013992,0.043718,0.028914,0.012885,0.067833,0.058501,0.150105,0.020680,0.000000,0.007174,0.000000,0.000000,0.126058,0.000000,0.000000,0.000000,0.017065,0.000000,0.069475,0.023042,0.000000,0.000000,0.000000,0.050199,0.147797,0.099512,0.000000,0.000000,0.020192,0.000000,0.015081,0.000000,0.000000,0.000000,0.000000,0.011786,0.032829,0.000000,0.134155,0.234943,0.083220,0.026352,0.006378,0.020922,0.000000,0.000000,0.000000,0.000000,0.043225,0.007827,0.017269,0.000000,0.086915,0.063880,0.000000,0.035382,0.000000,0.124029,0.000000,0.000000,0.000000,0.109780,0.000000,0.000000,0.010118,0.047340,0.005252,0.000000,0.133680,0.000000,0.010118,0.000000,0.000000,0.027401,0.007475,0.045867,0.015684,0.066000,0.117157,0.000000,0.000000,0.011793,0.005597,0.000000,0.000000,0.043150,0.000000,0.997110,0.072219,0.000000,0.253927,0.079913,0.000000,0.015990,0.000000,0.000000,0.000000,0.000000,0.000000,0.025125,0.175788,0.018946,0.000000,0.060268,0.061863,0.034960,0.033471,0.264004
pre_diab,0.010362,0.012917,0.000000,0.056689,0.077621,0.077622,0.075162,0.002833,0.092539,0.085001,0.195688,0.085110,0.050030,0.224468,0.019738,0.000000,0.018096,0.004732,0.018732,0.000000,0.000000,0.017238,0.017787,0.033150,0.017238,0.029547,0.028231,0.035612,0.017238,0.080877,0.103188,0.056663,0.000000,0.037669,0.000000,0.072862,0.000000,0.035271,0.078893,0.035617,0.000000,0.038390,0.000000,0.000000,0.000000,0.079643,0.049246,0.000000,0.011767,0.038936,0.008316,0.074396,0.073378,0.005831,0.000000,0.006030,0.000000,0.050471,0.014540,0.000000,0.022990,0.000000,0.032225,0.000000,0.000000,0.000000,0.000000,0.086840,0.000000,0.000000,0.000000,0.155897,0.019418,0.049529,0.069817,0.000000,0.034075,0.000000,0.085526,0.004238,0.033684,0.000000,0.011768,0.000000,0.122099,0.010225,0.038392,0.023367,0.000000,0.037791,0.104018,0.038846,0.003600,0.032067,0.017102,0.048528,0.000000,0.039813,0.027920,0.000000,0.000000,0.156228,0.000000,0.041036,0.000000,0.041606,0.000000,0.032623,0.023218,0.000000,0.042216,0.009808,0.801744,0.477937,0.035625,0.000000,0.000000,0.010934,0.023500,0.000000,0.000000,0.015775,0.000000,0.025039,0.010708,0.005577,0.000000,0.064021,0.061669,0.074999,0.000000,0.021808,0.052424,0.013049,0.009910,0.025894,0.047909,0.057413,0.031040,0.027316,0.023842,0.032413,0.056143,0.053707,0.035612,0.000000,0.030944,0.066024,0.000000,0.023912,0.096221,0.000000,0.000000,0.010275,0.042366,0.006409,0.000000,0.000000,0.000000,0.010275,0.122252,0.021976,0.027659,0.007649,0.048321,0.015927,0.046130,0.052912,0.000000,0.000000,0.007421,0.048566,0.017060,0.000000,0.013383,0.000000,0.072219,0.997077,0.010665,0.032403,0.073472,0.040766,0.043994,0.059069,0.000000,0.000000,0.019875,0.033862,0.025346,0.000000,0.058744,0.000000,0.064787,0.175579,0.037373,0.106706,0.116093
